application_id;pd;initinal_payment;delay
5453;0.075;0.247;0
5454;0.07;0.161;0
5455;0.024;0.334;0
5456;0.064;0.264;0
5457;0.031;0.429;0
5458;0.044;0.23;0
5459;0.035;0.366;0
5460;0.039;0.321;0
5461;0.09;0.312;0
5462;0.034;0.333;0
5463;0.022;0.362;0
5464;0.059;0.21;0
5465;0.031;0.26;0
5466;0.023;0.332;0
5467;0.124;0.199;0
5468;0.051;0.207;0
5469;0.032;0.212;0
5470;0.036;0.354;1
5471;0.033;0.192;0
5472;0.054;0.325;0
5473;0.122;0.276;0
5474;0.087;0.263;0
5475;0.047;0.398;0
5476;0.103;0.246;0
5477;0.015;0.267;0
5478;0.036;0.268;0
5479;0.056;0.22;0
5480;0.035;0.165;0
5481;0.043;0.326;0
5482;0.074;0.245;0
5483;0.038;0.2;0
5484;0.046;0.349;0
5485;0.071;0.277;0
5486;0.042;0.276;0
5487;0.065;0.354;0
5488;0.042;0.349;0
5489;0.037;0.361;0
5490;0.083;0.252;0
5491;0.044;0.166;0
5492;0.037;0.234;0
5493;0.056;0.284;0
5494;0.018;0.316;0
5495;0.032;0.31;0
5496;0.028;0.157;0
5497;0.039;0.226;0
5498;0.057;0.317;0
5499;0.069;0.279;0
5500;0.037;0.255;0
5501;0.119;0.29;0
5502;0.063;0.452;0
5503;0.048;0.334;0
5504;0.022;0.314;0
5505;0.038;0.349;0
5506;0.045;0.115;0
5507;0.032;0.23;0
5508;0.031;0.329;0
5509;0.028;0.175;0
5510;0.028;0.419;0
5511;0.028;0.34;0
5512;0.045;0.423;0
5513;0.02;0.328;0
5514;0.033;0.14;0
5515;0.104;0.346;0
5516;0.082;0.305;0
5517;0.043;0.372;0
5518;0.058;0.366;0
5519;0.066;0.26;0
5520;0.03;0.361;0
5521;0.031;0.388;0
5522;0.043;0.289;0
5523;0.034;0.223;0
5524;0.024;0.273;0
5525;0.103;0.284;0
5526;0.024;0.4;0
5527;0.068;0.3;0
5528;0.044;0.215;0
5529;0.112;0.456;0
5530;0.111;0.273;0
5531;0.028;0.278;0
5532;0.07;0.062;1
5533;0.06;0.21;0
5534;0.041;0.11;0
5535;0.103;0.237;0
5536;0.023;0.265;0
5537;0.057;0.328;0
5538;0.027;0.415;0
5539;0.068;0.176;0
5540;0.08;0.22;0
5541;0.078;0.294;0
5542;0.058;0.268;0
5543;0.132;0.381;0
5544;0.084;0.239;1
5545;0.045;0.194;0
5546;0.033;0.374;0
5547;0.187;0.242;0
5548;0.039;0.354;0
5549;0.143;0.404;0
5550;0.139;0.238;0
5551;0.033;0.238;0
5552;0.031;0.365;0
5553;0.053;0.308;0
5554;0.024;0.226;0
5555;0.05;0.263;0
5556;0.09;0.342;0
5557;0.039;0.259;0
5558;0.015;0.382;0
5559;0.088;0.308;0
5560;0.065;0.315;0
5561;0.053;0.461;0
5562;0.049;0.293;0
5563;0.151;0.118;0
5564;0.04;0.246;0
5565;0.074;0.247;0
5566;0.059;0.315;0
5567;0.036;0.218;0
5568;0.055;0.351;0
5569;0.04;0.29;0
5570;0.047;0.176;0
5571;0.087;0.118;0
5572;0.034;0.264;0
5573;0.06;0.362;0
5574;0.079;0.198;0
5575;0.055;0.386;0
5576;0.094;0.175;0
5577;0.036;0.238;0
5578;0.02;0.322;0
5579;0.034;0.383;0
5580;0.032;0.254;0
5581;0.027;0.204;0
5582;0.05;0.317;0
5583;0.242;0.172;0
5584;0.059;0.163;0
5585;0.024;0.309;0
5586;0.052;0.356;0
5587;0.049;0.256;0
5588;0.06;0.336;0
5589;0.089;0.171;0
5590;0.039;0.199;0
5591;0.015;0.315;0
5592;0.039;0.344;0
5593;0.059;0.341;0
5594;0.026;0.381;0
5595;0.072;0.262;0
5596;0.124;0.224;0
5597;0.032;0.258;0
5598;0.029;0.364;0
5599;0.036;0.329;0
5600;0.027;0.374;0
5601;0.053;0.292;0
5602;0.044;0.306;0
5603;0.058;0.074;0
5604;0.025;0.314;0
5605;0.035;0.365;0
5606;0.044;0.227;0
5607;0.029;0.31;0
5608;0.047;0.264;0
5609;0.087;0.23;0
5610;0.043;0.311;0
5611;0.131;0.058;0
5612;0.049;0.362;0
5613;0.144;0.268;0
5614;0.035;0.279;0
5615;0.046;0.375;0
5616;0.083;0.224;0
5617;0.102;0.228;0
5618;0.039;0.142;0
5619;0.029;0.393;0
5620;0.053;0.319;0
5621;0.018;0.338;0
5622;0.047;0.141;0
5623;0.076;0.225;0
5624;0.048;0.207;0
5625;0.04;0.28;0
5626;0.038;0.259;0
5627;0.018;0.186;0
5628;0.023;0.275;0
5629;0.026;0.357;0
5630;0.031;0.179;0
5631;0.06;0.331;0
5632;0.023;0.421;0
5633;0.025;0.349;0
5634;0.016;0.309;0
5635;0.05;0.309;0
5636;0.04;0.325;0
5637;0.02;0.338;0
5638;0.022;0.245;0
5639;0.054;0.364;0
5640;0.041;0.218;0
5641;0.038;0.357;0
5642;0.061;0.448;0
5643;0.024;0.366;0
5644;0.023;0.241;0
5645;0.071;0.303;0
5646;0.114;0.229;0
5647;0.038;0.355;0
5648;0.127;0.23;0
5649;0.032;0.359;0
5650;0.052;0.306;0
5651;0.045;0.318;0
5652;0.059;0.293;0
5653;0.043;0.414;0
5654;0.026;0.301;0
5655;0.053;0.183;0
5656;0.038;0.27;0
5657;0.047;0.278;0
5658;0.07;0.248;0
5659;0.024;0.251;0
5660;0.035;0.381;0
5661;0.042;0.316;0
5662;0.023;0.381;0
5663;0.06;0.255;0
5664;0.076;0.24;0
5665;0.077;0.347;0
5666;0.085;0.15;0
5667;0.097;0.328;0
5668;0.058;0.273;0
5669;0.028;0.178;0
5670;0.017;0.221;0
5671;0.087;0.132;0
5672;0.028;0.389;0
5673;0.063;0.256;0
5674;0.031;0.385;0
5675;0.067;0.233;0
5676;0.058;0.266;0
5677;0.036;0.226;0
5678;0.06;0.133;0
5679;0.07;0.336;0
5680;0.062;0.389;0
5681;0.038;0.254;0
5682;0.102;0.228;0
5683;0.03;0.154;0
5684;0.029;0.307;0
5685;0.016;0.265;0
5686;0.011;0.402;0
5687;0.144;0.239;0
5688;0.117;0.157;0
5689;0.053;0.22;0
5690;0.044;0.252;0
5691;0.055;0.44;0
5692;0.037;0.282;0
5693;0.061;0.339;0
5694;0.101;0.202;0
5695;0.064;0.24;0
5696;0.102;0.364;0
5697;0.056;0.263;0
5698;0.034;0.237;0
5699;0.042;0.368;0
5700;0.052;0.425;0
5701;0.084;0.34;0
5702;0.051;0.274;0
5703;0.02;0.212;0
5704;0.098;0.159;0
5705;0.035;0.282;0
5706;0.038;0.232;0
5707;0.031;0.348;0
5708;0.035;0.341;0
5709;0.051;0.15;0
5710;0.089;0.313;0
5711;0.043;0.327;0
5712;0.034;0.189;0
5713;0.135;0.156;0
5714;0.119;0.205;0
5715;0.036;0.197;0
5716;0.065;0.156;0
5717;0.018;0.289;0
5718;0.095;0.208;0
5719;0.036;0.352;0
5720;0.031;0.293;0
5721;0.087;0.177;0
5722;0.045;0.141;0
5723;0.02;0.322;0
5724;0.088;0.289;0
5725;0.018;0.278;0
5726;0.049;0.28;0
5727;0.03;0.189;0
5728;0.033;0.333;0
5729;0.049;0.336;0
5730;0.028;0.371;0
5731;0.032;0.301;0
5732;0.072;0.203;0
5733;0.078;0.247;0
5734;0.043;0.349;0
5735;0.084;0.071;0
5736;0.031;0.259;0
5737;0.116;0.282;0
5738;0.046;0.316;0
5739;0.035;0.343;0
5740;0.05;0.293;0
5741;0.094;0.307;0
5742;0.034;0.215;0
5743;0.046;0.356;0
5744;0.048;0.368;0
5745;0.054;0.166;0
5746;0.047;0.232;0
5747;0.126;0.307;0
5748;0.058;0.198;0
5749;0.148;0.293;0
5750;0.062;0.38;0
5751;0.057;0.244;0
5752;0.039;0.414;0
5753;0.078;0.356;0
5754;0.025;0.332;0
5755;0.036;0.331;0
5756;0.049;0.246;0
5757;0.069;0.271;0
5758;0.092;0.223;0
5759;0.048;0.239;0
5760;0.078;0.271;0
5761;0.042;0.256;0
5762;0.043;0.181;0
5763;0.047;0.294;0
5764;0.037;0.274;0
5765;0.049;0.286;0
5766;0.028;0.41;0
5767;0.028;0.403;0
5768;0.082;0.244;0
5769;0.075;0.361;0
5770;0.025;0.342;0
5771;0.102;0.246;0
5772;0.066;0.238;0
5773;0.045;0.278;0
5774;0.044;0.191;0
5775;0.037;0.229;0
5776;0.038;0.37;0
5777;0.076;0.273;0
5778;0.028;0.362;0
5779;0.033;0.318;0
5780;0.071;0.166;0
5781;0.069;0.182;0
5782;0.022;0.438;0
5783;0.027;0.254;0
5784;0.034;0.335;0
5785;0.02;0.157;0
5786;0.023;0.294;0
5787;0.032;0.274;0
5788;0.038;0.278;0
5789;0.039;0.333;0
5790;0.042;0.364;0
5791;0.038;0.148;0
5792;0.028;0.357;0
5793;0.028;0.411;0
5794;0.068;0.351;0
5795;0.035;0.217;0
5796;0.032;0.208;0
5797;0.048;0.34;0
5798;0.034;0.286;0
5799;0.047;0.349;0
5800;0.023;0.201;0
5801;0.012;0.207;0
5802;0.068;0.412;0
5803;0.023;0.28;0
5804;0.084;0.316;0
5805;0.056;0.369;0
5806;0.043;0.277;0
5807;0.102;0.179;0
5808;0.017;0.423;0
5809;0.105;0.24;0
5810;0.075;0.136;0
5811;0.08;0.445;0
5812;0.041;0.37;0
5813;0.067;0.28;0
5814;0.142;0.37;0
5815;0.02;0.186;0
5816;0.056;0.332;0
5817;0.112;0.302;0
5818;0.076;0.286;0
5819;0.025;0.24;0
5820;0.022;0.356;0
5821;0.161;0.184;1
5822;0.051;0.177;0
5823;0.043;0.32;0
5824;0.049;0.297;0
5825;0.139;0.212;0
5826;0.043;0.251;0
5827;0.046;0.303;0
5828;0.033;0.247;0
5829;0.043;0.363;0
5830;0.038;0.347;0
5831;0.102;0.351;0
5832;0.025;0.252;0
5833;0.105;0.243;0
5834;0.016;0.168;0
5835;0.064;0.203;0
5836;0.05;0.174;0
5837;0.198;0.177;1
5838;0.054;0.116;0
5839;0.03;0.294;0
5840;0.042;0.262;0
5841;0.077;0.315;0
5842;0.043;0.199;0
5843;0.021;0.267;0
5844;0.078;0.227;0
5845;0.038;0.346;0
5846;0.049;0.348;0
5847;0.049;0.201;0
5848;0.039;0.37;0
5849;0.029;0.177;0
5850;0.028;0.28;0
5851;0.047;0.283;0
5852;0.198;0.101;0
5853;0.024;0.309;0
5854;0.03;0.312;0
5855;0.026;0.3;0
5856;0.025;0.291;0
5857;0.084;0.201;0
5858;0.039;0.426;0
5859;0.05;0.208;0
5860;0.065;0.269;0
5861;0.044;0.223;0
5862;0.06;0.363;0
5863;0.105;0.192;0
5864;0.069;0.278;0
5865;0.127;0.271;0
5866;0.053;0.237;0
5867;0.082;0.332;0
5868;0.066;0.224;0
5869;0.027;0.272;0
5870;0.077;0.311;0
5871;0.146;0.216;0
5872;0.027;0.221;0
5873;0.036;0.397;0
5874;0.053;0.417;0
5875;0.043;0.208;0
5876;0.033;0.358;0
5877;0.038;0.301;0
5878;0.154;0.256;0
5879;0.087;0.247;0
5880;0.05;0.234;0
5881;0.118;0.391;0
5882;0.098;0.299;0
5883;0.024;0.293;0
5884;0.058;0.3;0
5885;0.088;0.228;0
5886;0.053;0.282;0
5887;0.067;0.174;0
5888;0.063;0.048;0
5889;0.107;0.099;0
5890;0.151;0.325;0
5891;0.027;0.343;0
5892;0.096;0.14;0
5893;0.041;0.256;0
5894;0.031;0.325;0
5895;0.097;0.254;0
5896;0.056;0.189;0
5897;0.026;0.316;0
5898;0.063;0.219;0
5899;0.036;0.279;0
5900;0.055;0.29;0
5901;0.046;0.394;0
5902;0.025;0.194;0
5903;0.047;0.26;0
5904;0.098;0.282;0
5905;0.049;0.251;0
5906;0.018;0.316;0
5907;0.035;0.312;0
5908;0.045;0.177;0
5909;0.184;0.147;1
5910;0.039;0.311;0
5911;0.056;0.289;0
5912;0.02;0.207;0
5913;0.013;0.189;0
5914;0.102;0.134;0
5915;0.047;0.287;0
5916;0.056;0.261;0
5917;0.102;0.297;0
5918;0.029;0.217;0
5919;0.04;0.398;0
5920;0.045;0.289;0
5921;0.029;0.201;0
5922;0.075;0.358;0
5923;0.05;0.2;0
5924;0.022;0.398;0
5925;0.035;0.228;0
5926;0.05;0.316;0
5927;0.034;0.349;0
5928;0.06;0.244;0
5929;0.088;0.243;0
5930;0.083;0.164;0
5931;0.199;0.26;0
5932;0.084;0.26;0
5933;0.044;0.374;0
5934;0.023;0.299;0
5935;0.143;0.217;0
5936;0.038;0.235;0
5937;0.034;0.202;0
5938;0.022;0.342;0
5939;0.028;0.344;0
5940;0.069;0.221;0
5941;0.093;0.294;0
5942;0.037;0.378;0
5943;0.154;0.264;0
5944;0.056;0.135;0
5945;0.028;0.28;0
5946;0.059;0.255;0
5947;0.043;0.336;0
5948;0.051;0.286;0
5949;0.051;0.31;0
5950;0.054;0.252;0
5951;0.09;0.27;0
5952;0.118;0.233;0
5953;0.021;0.364;0
5954;0.073;0.144;0
5955;0.019;0.387;0
5956;0.059;0.222;0
5957;0.102;0.296;0
5958;0.04;0.253;0
5959;0.036;0.379;0
5960;0.057;0.22;0
5961;0.036;0.402;0
5962;0.021;0.276;0
5963;0.055;0.403;0
5964;0.038;0.356;0
5965;0.061;0.287;0
5966;0.076;0.226;0
5967;0.075;0.368;0
5968;0.027;0.171;0
5969;0.058;0.291;0
5970;0.069;0.371;0
5971;0.073;0.194;0
5972;0.047;0.307;0
5973;0.037;0.255;0
5974;0.031;0.321;0
5975;0.047;0.231;0
5976;0.044;0.27;0
5977;0.061;0.284;0
5978;0.068;0.232;0
5979;0.035;0.187;0
5980;0.02;0.194;0
5981;0.014;0.232;0
5982;0.047;0.21;0
5983;0.053;0.052;1
5984;0.039;0.335;0
5985;0.012;0.381;0
5986;0.045;0.335;0
5987;0.101;0.207;0
5988;0.04;0.171;0
5989;0.056;0.202;0
5990;0.037;0.338;0
5991;0.047;0.362;0
5992;0.055;0.283;0
5993;0.053;0.252;0
5994;0.039;0.303;0
5995;0.054;0.284;0
5996;0.024;0.33;0
5997;0.041;0.326;0
5998;0.055;0.234;0
5999;0.057;0.266;0
6000;0.03;0.387;0
6001;0.039;0.267;0
6002;0.054;0.342;0
6003;0.032;0.256;0
6004;0.023;0.359;0
6005;0.026;0.331;0
6006;0.017;0.467;0
6007;0.068;0.243;0
6008;0.017;0.315;0
6009;0.019;0.379;0
6010;0.029;0.301;0
6011;0.027;0.299;0
6012;0.026;0.255;0
6013;0.039;0.381;0
6014;0.134;0.247;0
6015;0.026;0.276;0
6016;0.062;0.367;0
6017;0.076;0.274;0
6018;0.045;0.35;0
6019;0.04;0.275;0
6020;0.027;0.368;0
6021;0.02;0.262;0
6022;0.099;0.213;0
6023;0.065;0.301;0
6024;0.058;0.246;0
6025;0.025;0.165;0
6026;0.025;0.237;0
6027;0.035;0.369;0
6028;0.048;0.41;0
6029;0.127;0.155;0
6030;0.058;0.252;0
6031;0.141;0.227;0
6032;0.029;0.133;0
6033;0.021;0.244;0
6034;0.049;0.243;0
6035;0.052;0.247;0
6036;0.029;0.164;0
6037;0.061;0.204;0
6038;0.054;0.346;0
6039;0.043;0.277;0
6040;0.097;0.354;0
6041;0.051;0.368;0
6042;0.037;0.205;0
6043;0.033;0.27;0
6044;0.064;0.335;0
6045;0.023;0.205;0
6046;0.029;0.16;0
6047;0.052;0.264;0
6048;0.169;0.171;1
6049;0.031;0.417;0
6050;0.045;0.354;0
6051;0.03;0.284;0
6052;0.123;0.263;0
6053;0.046;0.238;0
6054;0.096;0.164;0
6055;0.04;0.205;0
6056;0.143;0.22;0
6057;0.031;0.359;0
6058;0.016;0.394;0
6059;0.043;0.235;0
6060;0.056;0.324;0
6061;0.042;0.339;0
6062;0.106;0.289;0
6063;0.052;0.194;0
6064;0.02;0.428;0
6065;0.084;0.251;0
6066;0.044;0.338;0
6067;0.029;0.353;0
6068;0.054;0.254;0
6069;0.037;0.219;0
6070;0.047;0.153;0
6071;0.066;0.213;0
6072;0.027;0.252;0
6073;0.024;0.288;0
6074;0.016;0.429;0
6075;0.102;0.176;0
6076;0.051;0.265;0
6077;0.036;0.257;0
6078;0.034;0.254;1
6079;0.058;0.325;0
6080;0.011;0.341;0
6081;0.078;0.238;0
6082;0.055;0.261;0
6083;0.134;0.217;0
6084;0.012;0.354;0
6085;0.031;0.374;0
6086;0.021;0.273;0
6087;0.036;0.393;0
6088;0.056;0.216;0
6089;0.052;0.353;0
6090;0.046;0.215;0
6091;0.033;0.345;0
6092;0.048;0.255;0
6093;0.049;0.449;0
6094;0.055;0.416;0
6095;0.024;0.349;0
6096;0.029;0.278;0
6097;0.021;0.358;0
6098;0.04;0.337;0
6099;0.039;0.227;0
6100;0.03;0.253;0
6101;0.056;0.429;0
6102;0.012;0.342;0
6103;0.031;0.277;0
6104;0.048;0.309;0
6105;0.024;0.3;0
6106;0.032;0.367;0
6107;0.038;0.294;0
6108;0.048;0.281;0
6109;0.021;0.26;0
6110;0.051;0.294;0
6111;0.025;0.372;0
6112;0.05;0.23;0
6113;0.06;0.205;0
6114;0.044;0.299;0
6115;0.053;0.252;0
6116;0.071;0.267;0
6117;0.075;0.208;0
6118;0.031;0.347;0
6119;0.034;0.282;0
6120;0.037;0.264;0
6121;0.055;0.339;0
6122;0.043;0.289;0
6123;0.034;0.32;0
6124;0.06;0.419;0
6125;0.023;0.29;0
6126;0.036;0.207;0
6127;0.05;0.219;0
6128;0.07;0.264;0
6129;0.02;0.34;0
6130;0.092;0.301;0
6131;0.066;0.308;0
6132;0.022;0.207;0
6133;0.056;0.309;0
6134;0.051;0.392;0
6135;0.182;0.244;0
6136;0.065;0.357;0
6137;0.067;0.251;0
6138;0.046;0.147;0
6139;0.046;0.148;0
6140;0.119;0.418;0
6141;0.046;0.314;0
6142;0.032;0.354;0
6143;0.072;0.322;0
6144;0.022;0.387;0
6145;0.037;0.341;0
6146;0.032;0.247;0
6147;0.037;0.239;0
6148;0.036;0.43;0
6149;0.078;0.325;0
6150;0.039;0.342;0
6151;0.108;0.373;0
6152;0.016;0.399;0
6153;0.109;0.345;0
6154;0.04;0.151;0
6155;0.069;0.167;0
6156;0.105;0.258;0
6157;0.07;0.225;0
6158;0.059;0.253;0
6159;0.024;0.345;0
6160;0.043;0.354;0
6161;0.13;0.337;0
6162;0.037;0.21;0
6163;0.032;0.189;0
6164;0.022;0.399;0
6165;0.077;0.191;0
6166;0.028;0.189;0
6167;0.037;0.239;0
6168;0.015;0.357;0
6169;0.133;0.136;0
6170;0.061;0.186;0
6171;0.046;0.216;1
6172;0.046;0.319;0
6173;0.064;0.192;0
6174;0.054;0.278;0
6175;0.053;0.153;0
6176;0.032;0.175;0
6177;0.068;0.252;0
6178;0.044;0.191;0
6179;0.059;0.347;0
6180;0.031;0.365;0
6181;0.044;0.228;0
6182;0.044;0.321;0
6183;0.043;0.292;0
6184;0.044;0.16;0
6185;0.036;0.212;0
6186;0.051;0.243;0
6187;0.076;0.216;0
6188;0.082;0.305;0
6189;0.155;0.181;0
6190;0.029;0.309;0
6191;0.041;0.251;0
6192;0.027;0.337;0
6193;0.053;0.307;0
6194;0.047;0.31;0
6195;0.055;0.346;0
6196;0.021;0.429;0
6197;0.018;0.265;0
6198;0.064;0.369;0
6199;0.032;0.325;0
6200;0.032;0.101;0
6201;0.046;0.303;0
6202;0.031;0.364;0
6203;0.064;0.305;0
6204;0.049;0.379;0
6205;0.023;0.252;0
6206;0.023;0.285;0
6207;0.082;0.16;0
6208;0.042;0.175;0
6209;0.032;0.111;0
6210;0.025;0.317;0
6211;0.027;0.416;0
6212;0.066;0.176;0
6213;0.088;0.215;0
6214;0.036;0.386;0
6215;0.084;0.324;0
6216;0.057;0.295;0
6217;0.068;0.327;0
6218;0.017;0.308;0
6219;0.027;0.34;0
6220;0.035;0.365;0
6221;0.043;0.294;0
6222;0.056;0.173;0
6223;0.047;0.256;0
6224;0.037;0.414;0
6225;0.039;0.44;0
6226;0.038;0.398;0
6227;0.135;0.259;0
6228;0.038;0.349;0
6229;0.034;0.309;0
6230;0.022;0.331;0
6231;0.064;0.27;0
6232;0.082;0.367;0
6233;0.059;0.339;0
6234;0.043;0.209;0
6235;0.035;0.343;0
6236;0.031;0.207;0
6237;0.055;0.211;0
6238;0.101;0.272;0
6239;0.075;0.26;0
6240;0.047;0.385;0
6241;0.044;0.314;0
6242;0.047;0.356;0
6243;0.053;0.324;0
6244;0.038;0.275;0
6245;0.084;0.217;0
6246;0.097;0.293;1
6247;0.052;0.143;0
6248;0.053;0.218;0
6249;0.026;0.316;0
6250;0.022;0.41;0
6251;0.031;0.328;0
6252;0.102;0.241;0
6253;0.089;0.26;0
6254;0.223;0.174;0
6255;0.028;0.43;0
6256;0.041;0.286;0
6257;0.063;0.36;0
6258;0.075;0.312;0
6259;0.034;0.304;0
6260;0.206;0.241;0
6261;0.029;0.399;0
6262;0.03;0.284;0
6263;0.068;0.162;0
6264;0.032;0.341;0
6265;0.023;0.329;0
6266;0.066;0.152;0
6267;0.117;0.21;0
6268;0.065;0.206;0
6269;0.147;0.253;0
6270;0.04;0.288;0
6271;0.041;0.18;0
6272;0.122;0.134;0
6273;0.061;0.35;0
6274;0.038;0.385;0
6275;0.053;0.297;0
6276;0.052;0.232;0
6277;0.064;0.336;0
6278;0.036;0.153;0
6279;0.065;0.175;0
6280;0.038;0.303;0
6281;0.044;0.35;0
6282;0.073;0.254;0
6283;0.056;0.384;0
6284;0.063;0.266;0
6285;0.025;0.319;0
6286;0.059;0.3;0
6287;0.038;0.232;0
6288;0.033;0.224;0
6289;0.048;0.222;0
6290;0.014;0.356;0
6291;0.059;0.195;0
6292;0.057;0.2;0
6293;0.041;0.259;0
6294;0.029;0.268;0
6295;0.037;0.222;0
6296;0.115;0.177;0
6297;0.113;0.156;0
6298;0.014;0.405;0
6299;0.048;0.349;0
6300;0.046;0.365;0
6301;0.08;0.224;0
6302;0.037;0.367;0
6303;0.034;0.387;0
6304;0.02;0.317;0
6305;0.031;0.359;0
6306;0.017;0.285;0
6307;0.061;0.247;0
6308;0.047;0.13;0
6309;0.037;0.318;0
6310;0.016;0.372;0
6311;0.094;0.237;0
6312;0.034;0.228;0
6313;0.065;0.207;0
6314;0.117;0.322;0
6315;0.075;0.24;0
6316;0.056;0.274;0
6317;0.066;0.225;0
6318;0.037;0.357;0
6319;0.033;0.389;0
6320;0.106;0.248;1
6321;0.098;0.217;0
6322;0.062;0.351;0
6323;0.097;0.201;0
6324;0.072;0.258;0
6325;0.089;0.255;0
6326;0.06;0.287;0
6327;0.031;0.214;0
6328;0.042;0.213;0
6329;0.103;0.096;0
6330;0.016;0.297;0
6331;0.04;0.179;0
6332;0.114;0.203;0
6333;0.039;0.351;0
6334;0.051;0.162;0
6335;0.076;0.125;0
6336;0.026;0.178;0
6337;0.023;0.189;0
6338;0.07;0.272;0
6339;0.061;0.218;0
6340;0.032;0.425;0
6341;0.053;0.281;0
6342;0.04;0.258;0
6343;0.101;0.228;0
6344;0.054;0.305;0
6345;0.031;0.255;0
6346;0.102;0.199;0
6347;0.045;0.29;1
6348;0.018;0.361;0
6349;0.026;0.278;0
6350;0.043;0.407;0
6351;0.041;0.389;0
6352;0.133;0.233;0
6353;0.055;0.415;0
6354;0.077;0.192;0
6355;0.025;0.35;0
6356;0.077;0.398;0
6357;0.093;0.063;0
6358;0.01;0.283;0
6359;0.038;0.353;0
6360;0.045;0.184;0
6361;0.052;0.212;0
6362;0.098;0.186;0
6363;0.02;0.332;0
6364;0.044;0.349;0
6365;0.032;0.295;0
6366;0.023;0.372;0
6367;0.042;0.214;0
6368;0.03;0.182;0
6369;0.043;0.199;0
6370;0.102;0.227;0
6371;0.027;0.328;0
6372;0.196;0.093;0
6373;0.053;0.391;0
6374;0.054;0.249;0
6375;0.072;0.396;0
6376;0.027;0.393;0
6377;0.046;0.178;0
6378;0.036;0.318;0
6379;0.031;0.354;0
6380;0.041;0.166;0
6381;0.065;0.27;0
6382;0.062;0.284;0
6383;0.019;0.225;0
6384;0.166;0.248;0
6385;0.055;0.243;0
6386;0.05;0.106;0
6387;0.018;0.354;0
6388;0.027;0.296;0
6389;0.061;0.131;0
6390;0.022;0.294;0
6391;0.018;0.433;0
6392;0.106;0.277;0
6393;0.042;0.325;0
6394;0.026;0.413;0
6395;0.042;0.362;0
6396;0.048;0.22;0
6397;0.105;0.119;0
6398;0.057;0.391;0
6399;0.046;0.356;0
6400;0.032;0.36;0
6401;0.023;0.314;0
6402;0.033;0.249;0
6403;0.04;0.377;0
6404;0.017;0.305;0
6405;0.03;0.319;0
6406;0.036;0.375;0
6407;0.036;0.342;0
6408;0.048;0.32;0
6409;0.116;0.367;0
6410;0.048;0.314;0
6411;0.032;0.227;0
6412;0.058;0.314;0
6413;0.047;0.07;0
6414;0.138;0.316;0
6415;0.059;0.309;0
6416;0.032;0.183;0
6417;0.053;0.087;0
6418;0.055;0.216;0
6419;0.097;0.195;0
6420;0.036;0.307;0
6421;0.075;0.248;0
6422;0.045;0.18;1
6423;0.032;0.331;0
6424;0.024;0.31;0
6425;0.028;0.33;0
6426;0.036;0.364;0
6427;0.038;0.237;0
6428;0.021;0.284;0
6429;0.077;0.161;0
6430;0.078;0.403;0
6431;0.053;0.289;0
6432;0.082;0.296;0
6433;0.038;0.208;1
6434;0.021;0.372;0
6435;0.097;0.285;0
6436;0.055;0.341;0
6437;0.06;0.225;0
6438;0.069;0.257;0
6439;0.031;0.32;0
6440;0.027;0.31;0
6441;0.048;0.213;0
6442;0.051;0.297;0
6443;0.052;0.295;0
6444;0.03;0.383;0
6445;0.046;0.172;0
6446;0.027;0.241;0
6447;0.025;0.34;0
6448;0.185;0.153;0
6449;0.037;0.266;0
6450;0.123;0.243;0
6451;0.052;0.188;0
6452;0.062;0.326;0
6453;0.058;0.241;0
6454;0.047;0.233;0
6455;0.12;0.184;1
6456;0.103;0.327;0
6457;0.102;0.22;0
6458;0.03;0.189;0
6459;0.037;0.242;0
6460;0.056;0.275;0
6461;0.033;0.36;0
6462;0.045;0.415;0
6463;0.058;0.331;0
6464;0.029;0.325;0
6465;0.077;0.3;0
6466;0.034;0.356;0
6467;0.024;0.316;0
6468;0.025;0.29;0
6469;0.041;0.369;0
6470;0.048;0.141;0
6471;0.033;0.296;0
6472;0.027;0.353;0
6473;0.061;0.346;0
6474;0.03;0.251;0
6475;0.04;0.208;0
6476;0.03;0.315;0
6477;0.033;0.172;0
6478;0.071;0.226;0
6479;0.058;0.241;0
6480;0.033;0.323;0
6481;0.042;0.376;0
6482;0.038;0.356;0
6483;0.047;0.373;0
6484;0.032;0.22;0
6485;0.046;0.278;0
6486;0.035;0.203;0
6487;0.05;0.206;0
6488;0.034;0.269;0
6489;0.019;0.34;0
6490;0.065;0.256;0
6491;0.031;0.341;0
6492;0.035;0.382;0
6493;0.207;0.148;0
6494;0.064;0.169;0
6495;0.055;0.343;0
6496;0.074;0.347;0
6497;0.098;0.301;0
6498;0.104;0.284;0
6499;0.075;0.303;0
6500;0.04;0.322;0
6501;0.033;0.161;0
6502;0.081;0.345;0
6503;0.041;0.327;0
6504;0.012;0.325;0
6505;0.054;0.295;0
6506;0.034;0.279;0
6507;0.021;0.392;0
6508;0.032;0.298;0
6509;0.048;0.345;0
6510;0.032;0.365;0
6511;0.024;0.4;0
6512;0.042;0.261;0
6513;0.066;0.266;0
6514;0.157;0.271;0
6515;0.085;0.284;0
6516;0.018;0.362;0
6517;0.058;0.302;0
6518;0.048;0.313;0
6519;0.04;0.332;0
6520;0.04;0.088;0
6521;0.114;0.392;0
6522;0.037;0.351;0
6523;0.036;0.201;0
6524;0.014;0.346;0
6525;0.08;0.245;0
6526;0.054;0.224;0
6527;0.032;0.279;0
